Category,Order Date,Sales
Furniture,2018-11-03,2524.05
Furniture,2018-11-04,523.764
Furniture,2018-11-05,396.024
Furniture,2018-11-06,2681.362
Furniture,2018-11-07,623.322
Furniture,2018-11-08,274.2
Furniture,2018-11-09,883.018
Furniture,2018-11-10,1482.52
Furniture,2018-11-11,123.84
Furniture,2018-11-12,250.304
Furniture,2018-11-13,2765.6532
Furniture,2018-11-14,321.568
Furniture,2018-11-15,559.2
Furniture,2018-11-16,289.59
Furniture,2018-11-17,515.4928
Furniture,2018-11-18,152.966
Furniture,2018-11-19,2603.165
Furniture,2018-11-20,880.8620000000001
Furniture,2018-11-21,98.4
Furniture,2018-11-23,186.697
Furniture,2018-11-24,1734.028
Furniture,2018-11-25,2639.309
Furniture,2018-11-26,1375.6000000000001
Furniture,2018-11-27,65.78
Furniture,2018-11-28,4659.14
Furniture,2018-11-29,491.888
Furniture,2018-11-30,4129.728
Furniture,2018-12-01,2542.292
Furniture,2018-12-02,3527.504
Furniture,2018-12-03,591.84
Furniture,2018-12-04,992.782
Furniture,2018-12-05,321.48
Furniture,2018-12-07,82.38
Furniture,2018-12-08,3368.265
Furniture,2018-12-09,1927.2330000000002
Furniture,2018-12-10,2102.2639999999997
Furniture,2018-12-11,1448.529
Furniture,2018-12-13,489.01599999999996
Furniture,2018-12-14,1852.5320000000002
Furniture,2018-12-15,22.77
Furniture,2018-12-16,197.712
Furniture,2018-12-17,629.26
Furniture,2018-12-18,1380.6810000000003
Furniture,2018-12-19,115.378
Furniture,2018-12-21,15.92
Furniture,2018-12-22,4086.456
Furniture,2018-12-23,282.114
Furniture,2018-12-24,1393.4940000000001
Furniture,2018-12-25,832.454
Furniture,2018-12-28,551.2568
Furniture,2018-12-29,2330.718
Furniture,2018-12-30,323.136
Office Supplies,2015-01-03,16.448
Office Supplies,2015-01-04,288.06
Office Supplies,2015-01-05,19.536
Office Supplies,2015-01-06,685.34
Office Supplies,2015-01-07,10.43
Office Supplies,2015-01-09,9.344
Office Supplies,2015-01-10,2.89
Office Supplies,2015-01-13,2027.116
Office Supplies,2015-01-16,48.66
Office Supplies,2015-01-18,64.864
Office Supplies,2015-01-19,197.124
Office Supplies,2015-01-20,560.4300000000001
Office Supplies,2015-01-23,40.08
Office Supplies,2015-01-26,536.72
Office Supplies,2015-01-27,93.66999999999999
Office Supplies,2015-01-28,3.928
Office Supplies,2015-01-30,240.5
Office Supplies,2015-02-02,30.686
Office Supplies,2015-02-03,97.11200000000001
Office Supplies,2015-02-04,134.38400000000001
Office Supplies,2015-02-06,23.951999999999998
Office Supplies,2015-02-07,64.96
Office Supplies,2015-02-11,158.9
Office Supplies,2015-02-14,336.756
Office Supplies,2015-02-15,21.36
Office Supplies,2015-02-16,9.04
Office Supplies,2015-02-17,54.208
Office Supplies,2015-02-18,12.624
Office Supplies,2015-02-20,12.96
Office Supplies,2015-02-21,8.85
Office Supplies,2015-02-22,19.44
Office Supplies,2015-02-23,11.364
Office Supplies,2015-02-24,55.672
Office Supplies,2015-02-27,19.456
Office Supplies,2015-03-01,303.216
Office Supplies,2015-03-02,47.76
Office Supplies,2015-03-03,407.09999999999997
Office Supplies,2015-03-04,370.452
Office Supplies,2015-03-05,225.59199999999998
Office Supplies,2015-03-07,594.078
Office Supplies,2015-03-10,741.956
Office Supplies,2015-03-11,289.064
Office Supplies,2015-03-14,310.92
Office Supplies,2015-03-15,325.086
Office Supplies,2015-03-17,695.128
Office Supplies,2015-03-18,1904.518
Office Supplies,2015-03-19,71.538
Office Supplies,2015-03-21,358.558
Office Supplies,2015-03-22,149.741
Office Supplies,2015-03-23,340.31199999999995
Office Supplies,2015-03-24,24.9
Office Supplies,2015-03-25,46.88
Office Supplies,2015-03-26,50.046
Office Supplies,2015-03-28,6.12
Office Supplies,2015-03-30,585.4100000000001
Office Supplies,2015-03-31,754.08
Office Supplies,2015-04-01,119.88799999999999
Office Supplies,2015-04-02,230.948
Office Supplies,2015-04-04,370.394
Office Supplies,2015-04-05,5150.7480000000005
Office Supplies,2015-04-06,266.652
Office Supplies,2015-04-07,181.29
Office Supplies,2015-04-08,71.168
Office Supplies,2015-04-11,113.944
Office Supplies,2015-04-12,50.488
Office Supplies,2015-04-13,566.648
Office Supplies,2015-04-15,106.96
Office Supplies,2015-04-16,39.072
Office Supplies,2015-04-18,187.53
Office Supplies,2015-04-19,129.32999999999998
Office Supplies,2015-04-20,44.84
Office Supplies,2015-04-21,845.36
Office Supplies,2015-04-22,257.752
Office Supplies,2015-04-23,58.9
Office Supplies,2015-04-25,287.32800000000003
Office Supplies,2015-04-26,52.288
Office Supplies,2015-04-28,738.5360000000001
Office Supplies,2015-04-29,117.86
Office Supplies,2015-04-30,1000.95
Office Supplies,2015-05-02,26.136
Office Supplies,2015-05-03,72.632
Office Supplies,2015-05-04,147.792
Office Supplies,2015-05-05,133.108
Office Supplies,2015-05-06,254.456
Office Supplies,2015-05-07,24.78
Office Supplies,2015-05-09,158.71
Office Supplies,2015-05-10,261.45
Office Supplies,2015-05-11,157.962
Office Supplies,2015-05-13,468.95599999999996
Office Supplies,2015-05-17,91.68
Office Supplies,2015-05-18,15.936
Office Supplies,2015-05-19,91.62
Office Supplies,2015-05-20,149.12800000000001
Office Supplies,2015-05-21,3538.586
Office Supplies,2015-05-23,268.57
Office Supplies,2015-05-24,116.28
Office Supplies,2015-05-25,90.22
Office Supplies,2015-05-26,164.416
Office Supplies,2015-05-27,376.78
Office Supplies,2015-05-28,136.96
Office Supplies,2015-05-30,385.48199999999997
Office Supplies,2015-06-01,2282.5299999999997
Office Supplies,2015-06-02,425.308
Office Supplies,2015-06-03,15.28
Office Supplies,2015-06-04,31.784
Office Supplies,2015-06-06,382.237
Office Supplies,2015-06-07,12.462
Office Supplies,2015-06-08,1745.3600000000001
Office Supplies,2015-06-09,338.712
Office Supplies,2015-06-10,491.55
Office Supplies,2015-06-13,14.52
Office Supplies,2015-06-15,45.111999999999995
Office Supplies,2015-06-16,115.952
Office Supplies,2015-06-17,3284.2760000000003
Office Supplies,2015-06-20,1015.5
Office Supplies,2015-06-21,255.92000000000002
Office Supplies,2015-06-22,671.976
Office Supplies,2015-06-23,23.119999999999997
Office Supplies,2015-06-25,80.96000000000001
Office Supplies,2015-06-27,306.2
Office Supplies,2015-06-28,417.32599999999996
Office Supplies,2015-06-29,46.68
Office Supplies,2015-06-30,739.6239999999999
Office Supplies,2015-07-01,25.104000000000003
Office Supplies,2015-07-02,5.58
Office Supplies,2015-07-04,247.40800000000002
Office Supplies,2015-07-05,731.398
Office Supplies,2015-07-08,196.704
Office Supplies,2015-07-09,145.68800000000002
Office Supplies,2015-07-11,269.368
Office Supplies,2015-07-12,346.39
Office Supplies,2015-07-14,184.856
Office Supplies,2015-07-15,6.54
Office Supplies,2015-07-18,13.904
Office Supplies,2015-07-19,30.785999999999998
Office Supplies,2015-07-20,1202.714
Office Supplies,2015-07-21,193.156
Office Supplies,2015-07-22,300.292
Office Supplies,2015-07-23,58.1
Office Supplies,2015-07-25,8263.369999999999
Office Supplies,2015-07-26,2494.526
Office Supplies,2015-07-27,342.05999999999995
Office Supplies,2015-07-28,63.264
Office Supplies,2015-08-01,184.20000000000002
Office Supplies,2015-08-02,865.08
Office Supplies,2015-08-03,259.244
Office Supplies,2015-08-04,2087.774
Office Supplies,2015-08-05,293.65
Office Supplies,2015-08-08,705.275
Office Supplies,2015-08-09,2116.965
Office Supplies,2015-08-11,439.27
Office Supplies,2015-08-12,495.026
Office Supplies,2015-08-15,337.5
Office Supplies,2015-08-17,160.382
Office Supplies,2015-08-19,511.04600000000005
Office Supplies,2015-08-20,917.11
Office Supplies,2015-08-22,23.104
Office Supplies,2015-08-23,417.36
Office Supplies,2015-08-24,46.46
Office Supplies,2015-08-25,342.326
Office Supplies,2015-08-26,29.36
Office Supplies,2015-08-27,44.64
Office Supplies,2015-08-29,658.264
Office Supplies,2015-08-30,121.24
Office Supplies,2015-09-01,112.436
Office Supplies,2015-09-02,1907.81
Office Supplies,2015-09-03,22.08
Office Supplies,2015-09-05,264.32
Office Supplies,2015-09-06,58.48
Office Supplies,2015-09-07,651.076
Office Supplies,2015-09-08,1692.2559999999999
Office Supplies,2015-09-09,1679.354
Office Supplies,2015-09-10,113.28800000000001
Office Supplies,2015-09-12,936.202
Office Supplies,2015-09-13,206.162
Office Supplies,2015-09-14,1289.0159999999998
Office Supplies,2015-09-15,14.94
Office Supplies,2015-09-16,33.552
Office Supplies,2015-09-17,651.354
Office Supplies,2015-09-19,172.694
Office Supplies,2015-09-20,213.368
Office Supplies,2015-09-21,384.77
Office Supplies,2015-09-22,563.298
Office Supplies,2015-09-23,10142.354000000001
Office Supplies,2015-09-24,211.96
Office Supplies,2015-09-25,54.356
Office Supplies,2015-09-26,571.334
Office Supplies,2015-09-27,81.98
Office Supplies,2015-09-28,153.204
Office Supplies,2015-09-29,4269.362
Office Supplies,2015-09-30,972.292
Office Supplies,2015-10-01,4.71
Office Supplies,2015-10-02,42.208
Office Supplies,2015-10-03,164.356
Office Supplies,2015-10-04,139.338
Office Supplies,2015-10-05,91.92
Office Supplies,2015-10-06,485.62
Office Supplies,2015-10-07,107.44
Office Supplies,2015-10-08,123.92
Office Supplies,2015-10-09,233.368
Office Supplies,2015-10-10,302.272
Office Supplies,2015-10-11,530.206
Office Supplies,2015-10-12,58.53
Office Supplies,2015-10-13,618.912
Office Supplies,2015-10-14,719.704
Office Supplies,2015-10-15,7.968
Office Supplies,2015-10-16,14.352
Office Supplies,2015-10-17,10.78
Office Supplies,2015-10-18,588.746
Office Supplies,2015-10-19,201.97599999999997
Office Supplies,2015-10-20,852.546
Office Supplies,2015-10-21,355.692
Office Supplies,2015-10-24,56.489999999999995
Office Supplies,2015-10-25,63.106
Office Supplies,2015-10-27,22.32
Office Supplies,2015-10-28,635.604
Office Supplies,2015-10-29,75.88
Office Supplies,2015-10-31,703.164
Office Supplies,2015-11-01,1487.352
Office Supplies,2015-11-02,417.02200000000005
Office Supplies,2015-11-03,554.845
Office Supplies,2015-11-04,206.566
Office Supplies,2015-11-05,1093.29
Office Supplies,2015-11-07,619.31
Office Supplies,2015-11-09,590.94
Office Supplies,2015-11-10,733.01
Office Supplies,2015-11-11,4137.856
Office Supplies,2015-11-12,125.08
Office Supplies,2015-11-14,132.536
Office Supplies,2015-11-15,998.242
Office Supplies,2015-11-16,658.73
Office Supplies,2015-11-17,6174.214
Office Supplies,2015-11-18,665.571
Office Supplies,2015-11-19,639.02
Office Supplies,2015-11-20,73.62
Office Supplies,2015-11-21,849.682
Office Supplies,2015-11-22,1103.298
Office Supplies,2015-11-23,180.64600000000002
Office Supplies,2015-11-24,1878.92
Office Supplies,2015-11-25,1548.136
Office Supplies,2015-11-26,968.394
Office Supplies,2015-11-27,3.76
Office Supplies,2015-11-28,333.118
Office Supplies,2015-11-29,73.124
Office Supplies,2015-11-30,116.914
Office Supplies,2015-12-01,82.928
Office Supplies,2015-12-02,243.298
Office Supplies,2015-12-03,25.92
Office Supplies,2015-12-05,2170.252
Office Supplies,2015-12-06,1410.7459999999999
Office Supplies,2015-12-07,548.4
Office Supplies,2015-12-08,215.28
Office Supplies,2015-12-09,442.676
Office Supplies,2015-12-10,234.98399999999998
Office Supplies,2015-12-12,242.804
Office Supplies,2015-12-13,110.764
Office Supplies,2015-12-14,19.887999999999998
Office Supplies,2015-12-16,153.639
Office Supplies,2015-12-17,45.534
Office Supplies,2015-12-19,250.15599999999998
Office Supplies,2015-12-20,2337.266
Office Supplies,2015-12-21,35.519999999999996
Office Supplies,2015-12-22,798.968
Office Supplies,2015-12-23,824.008
Office Supplies,2015-12-24,548.698
Office Supplies,2015-12-26,688.256
Office Supplies,2015-12-27,1255.59
Office Supplies,2015-12-28,2682.326
Office Supplies,2015-12-29,505.25199999999995
Office Supplies,2015-12-30,774.611
Office Supplies,2015-12-31,308.728
Office Supplies,2016-01-02,139.07999999999998
Office Supplies,2016-01-03,17.424
Office Supplies,2016-01-04,72.24000000000001
Office Supplies,2016-01-05,233.688
Office Supplies,2016-01-06,31.538
Office Supplies,2016-01-09,364.07
Office Supplies,2016-01-12,475.548
Office Supplies,2016-01-13,79.828
Office Supplies,2016-01-17,95.63999999999999
Office Supplies,2016-01-23,43.66
Office Supplies,2016-01-24,13.12
Office Supplies,2016-01-26,182.72
Office Supplies,2016-01-30,14.304
Office Supplies,2016-01-31,45.92
Office Supplies,2016-02-03,86.664
Office Supplies,2016-02-06,861.276
Office Supplies,2016-02-07,324.10999999999996
Office Supplies,2016-02-08,21.11
Office Supplies,2016-02-09,40.096
Office Supplies,2016-02-10,77.24
Office Supplies,2016-02-14,58.013999999999996
Office Supplies,2016-02-15,627.48
Office Supplies,2016-02-16,160.43
Office Supplies,2016-02-18,70.3
Office Supplies,2016-02-20,286.79
Office Supplies,2016-02-21,2591.1
Office Supplies,2016-02-22,79.36
Office Supplies,2016-02-23,37.775999999999996
Office Supplies,2016-02-25,25.869999999999997
Office Supplies,2016-02-27,20.451
Office Supplies,2016-03-01,117.6
Office Supplies,2016-03-02,112.03999999999999
Office Supplies,2016-03-05,915.698
Office Supplies,2016-03-07,99.72
Office Supplies,2016-03-08,46.396
Office Supplies,2016-03-09,4.608
Office Supplies,2016-03-10,90.93199999999999
Office Supplies,2016-03-12,13.728000000000002
Office Supplies,2016-03-14,707.9000000000001
Office Supplies,2016-03-16,6929.219999999999
Office Supplies,2016-03-17,33.82
Office Supplies,2016-03-19,1600.384
Office Supplies,2016-03-20,102.52000000000001
Office Supplies,2016-03-21,1270.3790000000001
Office Supplies,2016-03-22,419.168
Office Supplies,2016-03-23,285.56
Office Supplies,2016-03-24,6.992
Office Supplies,2016-03-26,114.384
Office Supplies,2016-03-27,83.7
Office Supplies,2016-03-28,77.104
Office Supplies,2016-03-29,318.99
Office Supplies,2016-03-30,23.52
Office Supplies,2016-03-31,98.376
Office Supplies,2016-04-02,41.348
Office Supplies,2016-04-04,765.268
Office Supplies,2016-04-05,877.886
Office Supplies,2016-04-06,114.516
Office Supplies,2016-04-07,523.484
Office Supplies,2016-04-09,388.08
Office Supplies,2016-04-10,169.54199999999997
Office Supplies,2016-04-11,459.36
Office Supplies,2016-04-13,202.814
Office Supplies,2016-04-14,35.208
Office Supplies,2016-04-16,142.138
Office Supplies,2016-04-17,1538.1760000000002
Office Supplies,2016-04-18,1363.464
Office Supplies,2016-04-19,329.96
Office Supplies,2016-04-20,311.37600000000003
Office Supplies,2016-04-21,21.3
Office Supplies,2016-04-22,64.14
Office Supplies,2016-04-24,25.99
Office Supplies,2016-04-25,792.8879999999999
Office Supplies,2016-04-26,185.28
Office Supplies,2016-04-27,72.14
Office Supplies,2016-04-28,4044.3619999999996
Office Supplies,2016-04-29,7.968
Office Supplies,2016-04-30,41.129999999999995
Office Supplies,2016-05-01,298.636
Office Supplies,2016-05-02,8.856
Office Supplies,2016-05-03,321.252
Office Supplies,2016-05-04,125.93
Office Supplies,2016-05-07,61.616
Office Supplies,2016-05-08,464.538
Office Supplies,2016-05-09,48.81
Office Supplies,2016-05-10,107.75399999999999
Office Supplies,2016-05-12,217.646
Office Supplies,2016-05-13,16.0
Office Supplies,2016-05-14,1688.412
Office Supplies,2016-05-15,69.908
Office Supplies,2016-05-17,47.368
Office Supplies,2016-05-18,10.86
Office Supplies,2016-05-20,6.408
Office Supplies,2016-05-21,72.332
Office Supplies,2016-05-22,113.05000000000001
Office Supplies,2016-05-23,1229.626
Office Supplies,2016-05-24,7.656
Office Supplies,2016-05-25,1049.664
Office Supplies,2016-05-26,184.22400000000002
Office Supplies,2016-05-28,748.156
Office Supplies,2016-05-29,761.1600000000001
Office Supplies,2016-05-30,160.32
Office Supplies,2016-05-31,1121.3980000000001
Office Supplies,2016-06-01,492.318
Office Supplies,2016-06-04,47.08
Office Supplies,2016-06-05,10.56
Office Supplies,2016-06-07,59.768
Office Supplies,2016-06-08,143.128
Office Supplies,2016-06-09,228.78
Office Supplies,2016-06-11,1868.528
Office Supplies,2016-06-12,75.196
Office Supplies,2016-06-13,160.948
Office Supplies,2016-06-15,91.93599999999999
Office Supplies,2016-06-16,3112.552
Office Supplies,2016-06-18,635.7810000000001
Office Supplies,2016-06-19,433.78599999999994
Office Supplies,2016-06-22,1222.528
Office Supplies,2016-06-23,171.41
Office Supplies,2016-06-25,576.846
Office Supplies,2016-06-26,245.476
Office Supplies,2016-06-28,21.456
Office Supplies,2016-06-29,24.96
Office Supplies,2016-07-02,607.284
Office Supplies,2016-07-03,301.65000000000003
Office Supplies,2016-07-04,38.328
Office Supplies,2016-07-05,76.99000000000001
Office Supplies,2016-07-06,612.77
Office Supplies,2016-07-08,21.12
Office Supplies,2016-07-09,670.202
Office Supplies,2016-07-10,43.286
Office Supplies,2016-07-11,369.48400000000004
Office Supplies,2016-07-12,8.84
Office Supplies,2016-07-13,102.21600000000001
Office Supplies,2016-07-14,291.23199999999997
Office Supplies,2016-07-16,229.64999999999998
Office Supplies,2016-07-17,20.696
Office Supplies,2016-07-18,5.76
Office Supplies,2016-07-19,2.025
Office Supplies,2016-07-20,410.01
Office Supplies,2016-07-23,79.452
Office Supplies,2016-07-24,225.15
Office Supplies,2016-07-25,146.016
Office Supplies,2016-07-26,299.34000000000003
Office Supplies,2016-07-30,72.712
Office Supplies,2016-07-31,72.03
Office Supplies,2016-08-01,6.72
Office Supplies,2016-08-02,14.768
Office Supplies,2016-08-05,57.89
Office Supplies,2016-08-06,125.67
Office Supplies,2016-08-07,260.296
Office Supplies,2016-08-08,615.328
Office Supplies,2016-08-09,1586.786
Office Supplies,2016-08-10,273.16200000000003
Office Supplies,2016-08-11,11.96
Office Supplies,2016-08-13,555.336
Office Supplies,2016-08-15,393.36
Office Supplies,2016-08-16,392.182
Office Supplies,2016-08-17,98.76
Office Supplies,2016-08-21,1050.944
Office Supplies,2016-08-22,66.632
Office Supplies,2016-08-23,950.368
Office Supplies,2016-08-24,2175.804
Office Supplies,2016-08-25,109.758
Office Supplies,2016-08-27,639.974
Office Supplies,2016-08-28,2132.8900000000003
Office Supplies,2016-08-31,216.52
Office Supplies,2016-09-01,1222.48
Office Supplies,2016-09-03,1259.338
Office Supplies,2016-09-04,316.95799999999997
Office Supplies,2016-09-05,155.452
Office Supplies,2016-09-06,71.78999999999999
Office Supplies,2016-09-07,924.6669999999999
Office Supplies,2016-09-08,68.28
Office Supplies,2016-09-10,767.1999999999999
Office Supplies,2016-09-11,1697.9
Office Supplies,2016-09-12,205.86
Office Supplies,2016-09-13,93.25800000000001
Office Supplies,2016-09-14,1299.5500000000002
Office Supplies,2016-09-15,498.996
Office Supplies,2016-09-16,31.12
Office Supplies,2016-09-17,493.99399999999997
Office Supplies,2016-09-18,1422.88
Office Supplies,2016-09-19,31.36
Office Supplies,2016-09-20,1836.052
Office Supplies,2016-09-21,1431.87
Office Supplies,2016-09-22,912.948
Office Supplies,2016-09-24,1359.8439999999998
Office Supplies,2016-09-25,350.579
Office Supplies,2016-09-26,1378.289
Office Supplies,2016-09-27,486.79
Office Supplies,2016-09-28,713.6
Office Supplies,2016-10-01,164.866
Office Supplies,2016-10-02,611.2339999999999
Office Supplies,2016-10-03,47.078
Office Supplies,2016-10-04,47.696
Office Supplies,2016-10-05,152.59
Office Supplies,2016-10-08,3.44
Office Supplies,2016-10-09,462.495
Office Supplies,2016-10-10,1855.008
Office Supplies,2016-10-11,22.368
Office Supplies,2016-10-12,166.26
Office Supplies,2016-10-15,13.768
Office Supplies,2016-10-17,77.88
Office Supplies,2016-10-18,91.104
Office Supplies,2016-10-19,1715.14
Office Supplies,2016-10-20,24.56
Office Supplies,2016-10-22,15.128
Office Supplies,2016-10-23,140.744
Office Supplies,2016-10-24,29.512
Office Supplies,2016-10-25,139.81
Office Supplies,2016-10-26,1221.029
Office Supplies,2016-10-28,47.300000000000004
Office Supplies,2016-10-29,244.24
Office Supplies,2016-10-30,182.91
Office Supplies,2016-10-31,1166.2
Office Supplies,2016-11-01,24.567999999999998
Office Supplies,2016-11-02,356.532
Office Supplies,2016-11-03,6.608
Office Supplies,2016-11-05,627.874
Office Supplies,2016-11-06,11.481
Office Supplies,2016-11-07,1814.283
Office Supplies,2016-11-08,768.761
Office Supplies,2016-11-09,360.082
Office Supplies,2016-11-10,2877.794
Office Supplies,2016-11-11,542.178
Office Supplies,2016-11-12,357.144
Office Supplies,2016-11-13,560.3720000000001
Office Supplies,2016-11-14,925.75
Office Supplies,2016-11-15,662.21
Office Supplies,2016-11-16,743.458
Office Supplies,2016-11-17,1802.99
Office Supplies,2016-11-19,37.064
Office Supplies,2016-11-20,637.738
Office Supplies,2016-11-21,506.05400000000003
Office Supplies,2016-11-22,347.384
Office Supplies,2016-11-23,3142.2079999999996
Office Supplies,2016-11-24,1125.0240000000001
Office Supplies,2016-11-25,13.12
Office Supplies,2016-11-26,191.62
Office Supplies,2016-11-27,404.77
Office Supplies,2016-11-28,590.616
Office Supplies,2016-11-29,1329.818
Office Supplies,2016-11-30,410.797
Office Supplies,2016-12-01,529.914
Office Supplies,2016-12-03,907.526
Office Supplies,2016-12-04,2035.4840000000002
Office Supplies,2016-12-05,503.808
Office Supplies,2016-12-06,2171.83
Office Supplies,2016-12-07,200.518
Office Supplies,2016-12-08,598.368
Office Supplies,2016-12-09,34.02
Office Supplies,2016-12-10,481.118
Office Supplies,2016-12-11,529.748
Office Supplies,2016-12-12,611.118
Office Supplies,2016-12-13,243.92000000000002
Office Supplies,2016-12-14,68.15599999999999
Office Supplies,2016-12-15,158.512
Office Supplies,2016-12-16,4.98
Office Supplies,2016-12-17,536.866
Office Supplies,2016-12-18,748.728
Office Supplies,2016-12-19,691.9079999999999
Office Supplies,2016-12-20,217.286
Office Supplies,2016-12-21,151.208
Office Supplies,2016-12-22,50.688
Office Supplies,2016-12-23,194.32
Office Supplies,2016-12-24,428.67
Office Supplies,2016-12-25,653.564
Office Supplies,2016-12-26,234.83999999999997
Office Supplies,2016-12-27,1305.924
Office Supplies,2016-12-28,24.816
Office Supplies,2016-12-30,414.9
Office Supplies,2016-12-31,1366.584
Office Supplies,2017-01-03,126.33999999999999
Office Supplies,2017-01-04,109.252
Office Supplies,2017-01-05,5.248
Office Supplies,2017-01-07,60.5
Office Supplies,2017-01-08,184.494
Office Supplies,2017-01-11,78.864
Office Supplies,2017-01-14,89.568
Office Supplies,2017-01-15,265.156
Office Supplies,2017-01-16,11.648
Office Supplies,2017-01-22,176.77
Office Supplies,2017-01-23,1572.33
Office Supplies,2017-01-24,31.36
Office Supplies,2017-01-25,499.01
Office Supplies,2017-01-28,39.68
Office Supplies,2017-01-30,557.5
Office Supplies,2017-01-31,1491.962
Office Supplies,2017-02-01,161.97
Office Supplies,2017-02-02,154.35999999999999
Office Supplies,2017-02-04,93.02
Office Supplies,2017-02-05,1428.28
Office Supplies,2017-02-07,38.182
Office Supplies,2017-02-12,1366.04
Office Supplies,2017-02-13,146.82
Office Supplies,2017-02-14,276.93
Office Supplies,2017-02-15,407.072
Office Supplies,2017-02-16,110.02399999999999
Office Supplies,2017-02-19,348.2
Office Supplies,2017-02-20,16.496
Office Supplies,2017-02-21,1266.406
Office Supplies,2017-02-22,500.96999999999997
Office Supplies,2017-02-23,57.576
Office Supplies,2017-02-25,46.72
Office Supplies,2017-02-27,227.7
Office Supplies,2017-02-28,147.584
Office Supplies,2017-03-01,389.3
Office Supplies,2017-03-03,4651.41
Office Supplies,2017-03-04,155.47
Office Supplies,2017-03-05,162.344
Office Supplies,2017-03-06,6.105
Office Supplies,2017-03-08,474.35400000000004
Office Supplies,2017-03-09,80.95
Office Supplies,2017-03-10,119.596
Office Supplies,2017-03-11,498.78
Office Supplies,2017-03-12,924.29
Office Supplies,2017-03-13,6194.303
Office Supplies,2017-03-14,192.632
Office Supplies,2017-03-15,369.984
Office Supplies,2017-03-17,1174.0700000000002
Office Supplies,2017-03-18,871.8
Office Supplies,2017-03-19,31.086
Office Supplies,2017-03-20,47.925000000000004
Office Supplies,2017-03-21,17.904
Office Supplies,2017-03-24,41.135999999999996
Office Supplies,2017-03-25,59.52
Office Supplies,2017-03-26,562.27
Office Supplies,2017-03-27,32.54
Office Supplies,2017-03-28,125.3
Office Supplies,2017-03-29,130.136
Office Supplies,2017-03-30,11.34
Office Supplies,2017-04-01,788.838
Office Supplies,2017-04-03,110.11800000000001
Office Supplies,2017-04-04,647.6139999999999
Office Supplies,2017-04-05,927.5519999999999
Office Supplies,2017-04-07,41.58
Office Supplies,2017-04-08,1450.2679999999998
Office Supplies,2017-04-09,40.632
Office Supplies,2017-04-10,950.5939999999999
Office Supplies,2017-04-12,365.97
Office Supplies,2017-04-13,6.12
Office Supplies,2017-04-14,149.236
Office Supplies,2017-04-15,379.58399999999995
Office Supplies,2017-04-16,190.028
Office Supplies,2017-04-17,29.05
Office Supplies,2017-04-18,2012.7259999999999
Office Supplies,2017-04-19,1143.016
Office Supplies,2017-04-21,271.616
Office Supplies,2017-04-22,351.095
Office Supplies,2017-04-23,620.378
Office Supplies,2017-04-24,22.644
Office Supplies,2017-04-25,25.62
Office Supplies,2017-04-28,45.184
Office Supplies,2017-04-30,7.712
Office Supplies,2017-05-01,147.246
Office Supplies,2017-05-02,213.51600000000002
Office Supplies,2017-05-03,257.61199999999997
Office Supplies,2017-05-05,205.168
Office Supplies,2017-05-06,114.472
Office Supplies,2017-05-07,129.632
Office Supplies,2017-05-08,1070.172
Office Supplies,2017-05-09,1170.396
Office Supplies,2017-05-10,19.032
Office Supplies,2017-05-11,5.98
Office Supplies,2017-05-12,156.898
Office Supplies,2017-05-14,117.226
Office Supplies,2017-05-15,648.9119999999999
Office Supplies,2017-05-16,597.6199999999999
Office Supplies,2017-05-17,151.074
Office Supplies,2017-05-18,122.22
Office Supplies,2017-05-19,864.368
Office Supplies,2017-05-20,58.753
Office Supplies,2017-05-21,200.378
Office Supplies,2017-05-22,704.45
Office Supplies,2017-05-23,21.642
Office Supplies,2017-05-24,277.756
Office Supplies,2017-05-25,1287.01
Office Supplies,2017-05-26,338.856
Office Supplies,2017-05-27,1769.418
Office Supplies,2017-05-28,770.652
Office Supplies,2017-05-29,38.475
Office Supplies,2017-05-30,1436.692
Office Supplies,2017-05-31,36.016
Office Supplies,2017-06-02,157.844
Office Supplies,2017-06-04,124.148
Office Supplies,2017-06-05,659.82
Office Supplies,2017-06-06,1090.48
Office Supplies,2017-06-07,51.562
Office Supplies,2017-06-10,76.716
Office Supplies,2017-06-11,78.22
Office Supplies,2017-06-12,1453.1480000000001
Office Supplies,2017-06-13,52.467999999999996
Office Supplies,2017-06-14,55.616
Office Supplies,2017-06-15,173.488
Office Supplies,2017-06-16,55.8
Office Supplies,2017-06-17,718.52
Office Supplies,2017-06-18,541.938
Office Supplies,2017-06-19,17.12
Office Supplies,2017-06-20,840.6220000000001
Office Supplies,2017-06-21,223.54000000000002
Office Supplies,2017-06-23,1612.75
Office Supplies,2017-06-24,355.002
Office Supplies,2017-06-25,353.25
Office Supplies,2017-06-26,1549.2240000000002
Office Supplies,2017-06-27,37.464
Office Supplies,2017-06-28,395.22
Office Supplies,2017-06-29,191.88
Office Supplies,2017-06-30,35.97
Office Supplies,2017-07-01,193.586
Office Supplies,2017-07-02,49.172000000000004
Office Supplies,2017-07-03,847.7
Office Supplies,2017-07-04,71.88
Office Supplies,2017-07-07,204.999
Office Supplies,2017-07-08,158.048
Office Supplies,2017-07-10,553.904
Office Supplies,2017-07-14,548.09
Office Supplies,2017-07-15,149.92
Office Supplies,2017-07-16,186.28
Office Supplies,2017-07-17,1101.526
Office Supplies,2017-07-18,1281.12
Office Supplies,2017-07-19,420.02
Office Supplies,2017-07-21,627.175
Office Supplies,2017-07-22,1219.03
